DESCRIPTION                            NUMBER UNIT  I/P    O/P    E/R    S/B    OPEN  CPT,,,,,,,,,,,,,
INTERFERON BETA AUTO AB,,,/,,3710968 EA,525.00,0.00,0.00,0.00,.00 83520,,,
MAG IGM AB QUANT,,,/,,3710973 EA,179.00,179.00,179.00,0.00,.00 83520,,,
MYASTHENIA LAMBERT EATON,,,/,,3710975 EA,425.00,0.00,0.00,0.00,.00 83520,,,
NEUTROPHIL AB IGG ELISA,,,/,,3710978 EA,179.00,179.00,179.00,0.00,.00 83520,,,
OUT MEMBRANE PORIN C AB,,,/,,3710980 EA,179.00,179.00,179.00,0.00,.00 83520,,,
SGPG AB IGM QN,,,/,,3710983 EA,179.00,179.00,179.00,0.00,.00 83520,,,
SULFATIDE ANTIBODIES IGG,,,/,,3710985 EA,175.00,0.00,0.00,0.00,.00 83520,,,
SULFATIDE ANTIBODIES IGM,,,/,,3710986 EA,175.00,0.00,0.00,0.00,.00 83520,,,
DESCRIPTION,,,NUMBER UNIT,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
INSULIN TOTAL NEW,,,/,,3710989 EA,42.00,105.00,105.00,0.00,.00 83525,,,
IRON,,,/,,3710992 EA,105.00,0.00,0.00,0.00,.00 83540,,,
IRON WITH TIBC,,,/,,3710994 EA,0.00,0.00,0.00,0.00,0.00,,,
IRON WITH TIBC NEW,,,/,,3710995 EA,0.00,0.00,0.00,0.00,.00 83540,,,
17 KETOSTEROIDS FRACT,,,/,,3710997 EA,325.00,0.00,0.00,0.00,.00 83593,,,
LDH (LD),,,/,,3711006 EA,63.00,63.00,63.00,0.00,.00 83615,,,
LDH (LD) CSF,,,/,,3711007 EA,49.00,0.00,0.00,0.00,.00 83615,,,
LDH (LD) NEW,,,/,,3711008 EA,63.00,63.00,63.00,0.00,.00 83615,,,
LDH (LD) BODY FLUID NEW,,,/,,3711010 EA,49.00,0.00,0.00,0.00,.00 83615,,,
LACTATE DEHYDROGENASE ISOENZYMES,,,/,,3711011 EA,49.00,95.00,95.00,0.00,.00 83625,,,
LEAD URINE,,,/,,3711016 EA,95.00,95.00,95.00,0.00,.00 83655,,,
LEUC AMINOPEPTIDASE,,,/,,3711020 EA,113.00,0.00,0.00,0.00,.00 83670,,,
LIPASE,,,/,,3711023 EA,119.00,0.00,0.00,0.00,.00 83690,,,
LIPOPROTEIN A ELECTRO,,,/,,3711024 EA,175.00,0.00,0.00,0.00,.00 83700,,,
LIPOPROTEIN ELECTRO,,,/,,3711025 EA,52.00,0.00,0.00,0.00,.00 83700,,,
LIPOPROTEIN A ELECTRO,,,/,,3711027 EA,175.00,0.00,0.00,0.00,.00 83700,,,
LIPOPROTEIN ULTRA QUANT,,,/,,3711030 EA,313.00,0.00,0.00,0.00,.00 83701,,,
HDL CHOLESTEROL,,,/,,3711031 EA,46.00,94.00,94.00,0.00,.00 83718,,,
LDL CHOLESTEROL DIRECT,,,/,,3711036 EA,78.00,78.00,78.00,0.00,.00 83721,,,
MAGNESIUM BLD,,,/,,3711037 EA,93.00,93.00,93.00,0.00,.00 83735,,,
MAGNESIUM FREE (RBC) NEW,,,/,,3711038 EA,100.00,100.00,100.00,0.00,.00 83735,,,
MAGNESIUM BLOOD NEW,,,/,,3711039 EA,93.00,93.00,93.00,0.00,.00 83735,,,
MAGNESIUM URINE,,,/,,3711051 EA,91.00,91.00,91.00,0.00,.00 83735,,,
MEPROBAMATE,,,/,,3711060 EA,80.00,0.00,0.00,0.00,.00 83805,,,
MERCURY UR QUANT,,,/,,3711061 EA,63.00,127.00,127.00,0.00,.00 83825,,,
MERCURY BLD QUANT,,,/,,3711062 EA,71.00,127.00,127.00,0.00,.00 83825,,,
METHADONE QUANT,,,/,,3711065 EA,63.00,108.00,108.00,0.00,.00 83840,,,
METHEMALBUMIN,,,/,,3711066 EA,213.00,0.00,0.00,0.00,.00 83857,,,
METANEPHRINES RANDOM URINE NEW,,,/,,3711067 EA,238.00,0.00,0.00,0.00,.00 83835,,,
MUCOPOLYSAC ACID QUANT,,,/,,3711068 EA,213.00,0.00,0.00,0.00,.00 83864,,,
MUCOPOLYSAC ACID QUAL,,,/,,3711069 EA,63.00,0.00,0.00,0.00,.00 83866,,,
NATRIURETIC PEPTIDE,,,/,,3711077 EA,232.00,232.00,232.00,0.00,.00 83880,,,
RETINOL BINDING PROTEIN,,,/,,3711081 EA,150.00,0.00,0.00,0.00,.00 83883,,,
NICOTINE AND COTININE NEW,,,/,,3711083 EA,162.00,162.00,162.00,0.00,.00 80323,,,
MOLECULAR EXTRACT HP,,,/,,3711090 EA,78.00,126.00,126.00,0.00,.00 83891,,,
MOLECULAR ENZ DIGESTION,,,/,,3711091 EA,78.00,0.00,0.00,0.00,.00 83892,,,
MOLECULAR SEPARATION,,,/,,3711093 EA,78.00,0.00,0.00,0.00,.00 83894,,,
MOLECULAR NUC ACID PROBE,,,/,,3711094 EA,301.00,0.00,0.00,0.00,.00 83896,,,
MOLECULAR TRANSFER,,,/,,3711095 EA,112.00,112.00,112.00,0.00,.00 83897,,,
MOLECULAR AMP MULTI ADD,,,/,,3711097 EA,76.00,0.00,0.00,0.00,.00 83901,,,
MOLECULAR MUT SEQ,,,/,,3711101 EA,163.00,0.00,0.00,0.00,.00 83904,,,
MOLECULAR INTERP REPORT,,,/,,3711104 EA,78.00,0.00,0.00,0.00,.00 83912,,,
ORGANIC ACIDS QL,,,/,,3711110 EA,1013.00,1013.00,1013.00,0.00,.00 83919,,,
METHYLCITRIC ACID QN,,,/,,3711112 EA,213.00,0.00,0.00,0.00,.00 83921,,,
"METHYLMALONIC ACID, URINE",,,/,,3711113 EA,213.00,0.00,0.00,0.00,.00 83921,,,
FENTANYL DURAGESIC,,,/,,3711115 EA,213.00,0.00,0.00,0.00,.00 83925,,,
HYDROCODONE QN,,,/,,3711116 EA,134.00,134.00,134.00,0.00,.00 83925,,,
MEPERIDINE DEMEROL,,,/,,3711117 EA,188.00,0.00,0.00,0.00,.00 83925,,,
MORPHINE,,,/,,3711119 EA,134.00,134.00,134.00,0.00,.00 83925,,,
OXYCODONE PERCODAN,,,/,,3711121 EA,113.00,0.00,0.00,0.00,.00 83925,,,
PROPOXYPHENE DARVON,,,/,,3711123 EA,150.00,0.00,0.00,0.00,.00 83925,,,
OXALATE,,,/,,3711128 EA,59.00,109.00,109.00,0.00,.00 83945,,,
PTH MID MOLECULE,,,/,,3711134 EA,288.00,0.00,0.00,0.00,.00 83970,,,
PH BODY FLUID,,,/,,3711136 EA,55.00,0.00,0.00,0.00,.00 83986,,,
DESCRIPTION,,,NUMBER UNIT,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
PH GASTRIC,,,/,,3711138 EA,63.00,0.00,0.00,0.00,.00 83986,,,
PERPHENAZINE TRILAFON,,,/,,3711144 EA,238.00,0.00,0.00,0.00,.00 84022,,,
NEWBORN SCREEN (PKU),,,/,,3711149 EA,78.00,0.00,0.00,0.00,.00 84030,,,
ACID PHOSPHATASE TOT,,,/,,3711151 EA,34.00,82.00,82.00,0.00,.00 84060,,,
ACID PHOSPHATASE PROST,,,/,,3711152 EA,44.00,90.00,90.00,0.00,.00 84066,,,
ALK PHOS (ALP),,,/,,3711153 EA,70.00,0.00,0.00,0.00,.00 84075,,,
PHOSPHORUS BLD,,,/,,3711157 EA,54.00,54.00,54.00,0.00,.00 84100,,,
PHOSPHORUS OTHER,,,/,,3711158 EA,50.00,0.00,0.00,0.00,.00 84100,,,
PHOSPHORUS URINE,,,/,,3711159 EA,75.00,119.00,119.00,0.00,.00 84105,,,
PORPHYRINS UR QUANT,,,/,,3711163 EA,153.00,153.00,153.00,0.00,.00 84120,,,
PORPHYRINS FECES QUANT,,,/,,3711164 EA,288.00,0.00,0.00,0.00,.00 84126,,,
POTASSIUM BLD,,,/,,3711166 EA,52.00,52.00,52.00,0.00,.00 84132,,,
POTASSIUM BLD POC,,,/,,3711167 EA,63.00,0.00,0.00,0.00,.00 84132,,,
POTASSIUM UR,,,/,,3711168 EA,100.00,0.00,0.00,0.00,.00 84133,,,
PREGNANEDIOL,,,/,,3711170 EA,238.00,0.00,0.00,0.00,.00 84135,,,
PREGNANETRIOL,,,/,,3711171 EA,225.00,0.00,0.00,0.00,.00 84138,,,
PROLACTIN,,,/,,3711175 EA,194.00,194.00,194.00,0.00,.00 84146,,,
PROS SPEC AG (PSA) TOTAL,,,/,,3711177 EA,162.00,162.00,162.00,0.00,.00 84153,,,
TOTAL PROTEIN BLD,,,/,,3711180 EA,22.00,0.00,0.00,0.00,.00 84155,,,
TOTAL PROTEIN URINE,,,/,,3711181 EA,46.00,0.00,0.00,0.00,.00 84156,,,
TOTAL PROTEIN BODY FL NEW,,,/,,3711182 EA,84.00,84.00,84.00,0.00,.00 84157,,,
CSF PROTEIN,,,/,,3711183 EA,84.00,84.00,84.00,0.00,.00 84157,,,
PROTEIN 24HR URINE,,,/,,3711184 EA,75.00,0.00,0.00,0.00,.00 84156,,,
CSF PANEL,,,/,,3711185 EA,0.00,0.00,0.00,0.00,0.00,,,
BETA 2 TRANSFERRIN EP,,,/,,3711186 EA,188.00,0.00,0.00,0.00,.00 84165,,,
CV2 AB WB,,,/,,3711191 EA,388.00,388.00,388.00,0.00,.00 84182,,,
MA TA WESTERN BLOT,,,/,,3711193 EA,388.00,388.00,388.00,0.00,.00 84182,,,
RECOVERIN AB CAR WB,,,/,,3711194 EA,538.00,0.00,0.00,0.00,.00 84182,,,
NEUR NUC AB 1 HU WB&BAND,,,/,,3711195 EA,388.00,388.00,388.00,0.00,.00 84182,,,
VITAMIN B3 NEW,,,/,,3711201 EA,162.00,162.00,162.00,0.00,.00 84591,,,
PROINSULIN,,,/,,3711202 EA,100.00,164.00,164.00,0.00,.00 84206,,,
PYRUVIC ACID (PYRUVATE) NEW,,,/,,3711204 EA,50.00,109.00,109.00,0.00,.00 84210,,,
PYRUVATE KINASE,,,/,,3711205 EA,125.00,0.00,0.00,0.00,.00 84220,,,
RENIN,,,/,,3711212 EA,175.00,175.00,175.00,0.00,.00 84244,,,
SEROTONIN,,,/,,3711215 EA,237.00,237.00,237.00,0.00,.00 84260,,,
SIALIC ACID,,,/,,3711217 EA,200.00,0.00,0.00,0.00,.00 84275,,,
SODIUM BLD POC,,,/,,3711218 EA,38.00,0.00,0.00,0.00,.00 84295,,,
SODIUM BODY FLUID,,,/,,3711221 EA,56.00,56.00,56.00,0.00,.00 84302,,,
SODIUM STOOL,,,/,,3711223 EA,250.00,0.00,0.00,0.00,.00 84302,,,
SOMATOMEDIN C IGF-1,,,/,,3711224 EA,202.00,202.00,202.00,0.00,.00 84305,,,
ALA DEHYDRATASE,,,/,,3711228 EA,163.00,0.00,0.00,0.00,.00 84311,,,
BROMIDES,,,/,,3711229 EA,100.00,0.00,0.00,0.00,.00 84311,,,
CHOLESTEROL OTHER,,,/,,3711230 EA,75.00,0.00,0.00,0.00,.00 84311,,,
PORPHYRINS TOT BLD SPEC,,,/,,3711237 EA,175.00,0.00,0.00,0.00,.00 82542,,,
TOTAL LIPIDS,,,/,,3711238 EA,47.00,100.00,100.00,0.00,.00 84311,,,
TESTOSTERONE FREE,,,/,,3711244 EA,116.00,172.00,172.00,0.00,.00 84402,,,
TRANSKETOLASE,,,/,,3711248 EA,213.00,0.00,0.00,0.00,.00 84425,,,
THIOCYANATES,,,/,,3711250 EA,163.00,0.00,0.00,0.00,.00 84430,,,
T4 TOTAL,,,/,,3711252 EA,231.00,0.00,0.00,0.00,.00 84436,,,
T4 TOTAL NEW,,,/,,3711253 EA,231.00,0.00,0.00,0.00,.00 84436,,,
T4 FREE,,,/,,3711254 EA,130.00,130.00,130.00,0.00,.00 84439,,,
T4 FREE NEW,,,/,,3711255 EA,130.00,130.00,130.00,0.00,.00 84439,,,
THYROXINE BG (TBG),,,/,,3711256 EA,131.00,131.00,131.00,0.00,.00 84442,,,
TSH,,,/,,3711257 EA,191.00,0.00,0.00,0.00,.00 84443,,,
DESCRIPTION,,,NUMBER UNIT,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
VITAMIN E (Tocopherol) NEW,,,/,,3711259 EA,65.00,127.00,127.00,0.00,.00 84446,,,
TSH NEW,,,/,,3711260 EA,191.00,0.00,0.00,0.00,.00 84443,,,
AST (SGOT),,,/,,3711261 EA,121.00,0.00,0.00,0.00,.00 84450,,,
ALT (SGPT),,,/,,3711262 EA,121.00,0.00,0.00,0.00,.00 84460,,,
TRIGLYCERIDES,,,/,,3711264 EA,62.00,62.00,62.00,0.00,.00 84478,,,
TRIGLYCERIDES OTHER,,,/,,3711265 EA,88.00,0.00,0.00,0.00,.00 84478,,,
FT4 INDEX,,,/,,3711269 EA,174.00,174.00,174.00,0.00,.00 84436,,,
TROPONIN QUANT,,,/,,3711270 EA,557.00,0.00,0.00,0.00,.00 84484,,,
TRYPSIN DUODENAL,,,/,,3711271 EA,300.00,0.00,0.00,0.00,.00 84485,,,
TRYPSIN FECES QUAL,,,/,,3711272 EA,188.00,0.00,0.00,0.00,.00 84488,,,
TYROSINE,,,/,,3711274 EA,200.00,0.00,0.00,0.00,.00 84510,,,
BUN,,,/,,3711275 EA,116.00,0.00,0.00,0.00,.00 84520,,,
URIC ACID BLD,,,/,,3711279 EA,52.00,52.00,52.00,0.00,.00 84550,,,
URIC ACID BODY FLD,,,/,,3711280 EA,75.00,0.00,0.00,0.00,.00 84560,,,
URIC ACID UR,,,/,,3711281 EA,100.00,0.00,0.00,0.00,.00 84560,,,
UROBILINOGEN FECES QUANT,,,/,,3711282 EA,263.00,0.00,0.00,0.00,.00 84577,,,
FT3 INDEX,,,/,,3711283 EA,174.00,174.00,174.00,0.00,.00 84436,,,
UROBILINOGEN UR QUANT,,,/,,3711284 EA,88.00,0.00,0.00,0.00,.00 84580,,,
VASO INTEST PEPTIDE,,,/,,3711286 EA,283.00,283.00,283.00,0.00,.00 84586,,,
PANTOTHENIC ACID VIT B 5,,,/,,3711289 EA,113.00,167.00,167.00,0.00,.00 84591,,,
T3 UPTAKE (DNU),,,/,,3711291 EA,174.00,174.00,174.00,0.00,.00 84479,,,
HCG BETA QUANT,,,/,,3711301 EA,170.00,0.00,0.00,0.00,.00 84702,,,
HCG QUAL URINE,,,/,,3711302 EA,124.00,124.00,124.00,0.00,.00 81025,,,
HCG QUANT CSF,,,/,,3711303 EA,175.00,0.00,0.00,0.00,.00 84702,,,
HCG QUANT TUMOR,,,/,,3711304 EA,186.00,186.00,186.00,0.00,.00 84702,,,
HCG QUAL SERUM,,,/,,3711305 EA,124.00,124.00,124.00,0.00,.00 84703,,,
OSMOLALITY OTHER,,,/,,3711306 EA,158.00,158.00,158.00,0.00,.00 84999,,,
POTASSIUM OTHER,,,/,,3711307 EA,158.00,158.00,158.00,0.00,.00 84999,,,
BLEEDING TIME,,,/,,3711309 EA,115.00,0.00,0.00,0.00,.00 85002,,,
CBC (do not use),,,/,,3711311 EA,168.00,0.00,0.00,0.00,.00 85009,,,
HEMATOCRIT SPUN,,,/,,3711315 EA,52.00,0.00,0.00,0.00,.00 85013,,,
HEMATOCRIT,,,/,,3711316 EA,52.00,0.00,0.00,0.00,.00 85014,,,
HEMOGLOBIN,,,/,,3711317 EA,52.00,0.00,0.00,0.00,.00 85018,,,
HEMOGLOBIN POC,,,/,,3711318 EA,63.00,0.00,0.00,0.00,.00 85018,,,
CBC AUTO DIFF,,,/,,3711319 EA,252.00,252.00,252.00,0.00,.00 85025,,,
CBC AUTO NO DIFF,,,/,,3711320 EA,93.00,0.00,0.00,0.00,.00 85027,,,
RETIC COUNT (DNU),,,/,,3711323 EA,97.00,0.00,0.00,0.00,.00 85044,,,
RETIC COUNT,,,/,,3711324 EA,159.00,0.00,0.00,0.00,.00 85045,,,
WBC COUNT BLD AUTO,,,/,,3711326 EA,38.00,0.00,0.00,0.00,.00 85048,,,
PLATELET COUNT,,,/,,3711327 EA,50.00,0.00,0.00,0.00,.00 85049,,,
PERIPHERAL SMEAR INTERP,,,/,,3711328 EA,72.00,0.00,0.00,0.00,.00 85060,,,
FACTOR 5 LABILE,,,/,,3711333 EA,262.00,262.00,262.00,0.00,.00 85220,,,
FACTOR 8 REL AG,,,/,,3711336 EA,298.00,298.00,298.00,0.00,.00 85244,,,
FACTOR 8 RISTOCETIN,,,/,,3711337 EA,248.00,248.00,248.00,0.00,.00 85245,,,
FACTOR 8 VW AG,,,/,,3711338 EA,249.00,249.00,249.00,0.00,.00 85246,,,
FACTOR 13 ASSAY,,,/,,3711344 EA,47.00,0.00,0.00,0.00,.00 85290,,,
ANTITHROMBIN 3 ACT,,,/,,3711346 EA,230.00,230.00,230.00,0.00,.00 85300,,,
ANTITHROMBIN 3 AG,,,/,,3711347 EA,190.00,190.00,190.00,0.00,.00 85301,,,
PROTEIN C AG,,,/,,3711348 EA,223.00,223.00,223.00,0.00,.00 85302,,,
PROTEIN S ANTIGEN TOTAL,,,/,,3711350 EA,245.00,245.00,245.00,0.00,.00 85305,,,
PROTEIN S ACTIVITY,,,/,,3711351 EA,288.00,288.00,288.00,0.00,.00 85306,,,
PROTEIN S ANTIGEN FREE,,,/,,3711352 EA,288.00,288.00,288.00,0.00,.00 85306,,,
ACT CLOT TIME POC,,,/,,3711358 EA,75.00,0.00,0.00,0.00,.00 85347,,,
FDP SEMIQUANT,,,/,,3711361 EA,179.00,0.00,0.00,0.00,.00 85362,,,
DESCRIPTION,,NUMBER UNIT,,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
FDP QUANT,,/,,,3711363 EA,188.00,0.00,0.00,0.00,.00 85370,,,
D-DIMER ELITE,,/,,,3711364 EA,225.00,0.00,0.00,0.00,.00 85379,,,
*DNU D-DIMER QUANT,,/,,,3711365 EA,225.00,0.00,0.00,0.00,.00 85379,,,
FIBRINOGEN ACTIVITY,,/,,,3711366 EA,147.00,0.00,0.00,0.00,.00 85384,,,
PLASMINOGEN,,/,,,3711371 EA,175.00,0.00,0.00,0.00,.00 85420,,,
HEINZ BODY DIRECT,,/,,,3711373 EA,63.00,0.00,0.00,0.00,.00 85441,,,
KB STAIN (FETAL BLEED),,/,,,3711375 EA,189.00,189.00,189.00,0.00,.00 85460,,,
OSMOTIC FRAGILITY INCUB,,/,,,3711386 EA,189.00,189.00,189.00,0.00,.00 85557,,,
PLATELET AGGREGATION,,/,,,3711387 EA,163.00,0.00,0.00,0.00,.00 85576,,,
PROTIME,,/,,,3711392 EA,58.00,0.00,0.00,0.00,.00 85610,,,
PT SUBSTITUTION MIXING,,/,,,3711393 EA,88.00,0.00,0.00,0.00,.00 85611,,,
RUSSELL VIPER UNDILUTED,,/,,,3711394 EA,185.00,185.00,185.00,0.00,.00 85612,,,
REPTILASE,,/,,,3711396 EA,225.00,0.00,0.00,0.00,.00 85635,,,
SED RATE WESTERGREN,,/,,,3711398 EA,70.00,0.00,0.00,0.00,.00 85651,,,
SED RATE AUTO,,/,,,3711399 EA,50.00,0.00,0.00,0.00,.00 85652,,,
THROMBIN,,/,,,3711402 EA,132.00,0.00,0.00,0.00,.00 85670,,,
THROMBIN TITER,,/,,,3711403 EA,113.00,0.00,0.00,0.00,.00 85675,,,
PTT,,/,,,3711405 EA,93.00,0.00,0.00,0.00,.00 85730,,,
CIRCULAT ANTICOAG-PTT,,/,,,3711406 EA,63.00,129.00,129.00,0.00,.00 85732,,,
BRUCELLA ABORT AGG,,/,,,3711413 EA,56.00,111.00,111.00,0.00,.00 86000,,,
PARATYPHOID A AGG,,/,,,3711416 EA,111.00,111.00,111.00,0.00,.00 86000,,,
PARATYPHOID B AGG,,/,,,3711417 EA,111.00,111.00,111.00,0.00,.00 86000,,,
PROTEUS OX19 AGG,,/,,,3711418 EA,111.00,111.00,111.00,0.00,.00 86000,,,
PROTEUS OX2 AGG,,/,,,3711419 EA,111.00,111.00,111.00,0.00,.00 86000,,,
PROTEUS OXK AGG,,/,,,3711420 EA,111.00,111.00,111.00,0.00,.00 86000,,,
RICKETTSIA AGGLUTININS,,/,,,3711421 EA,150.00,0.00,0.00,0.00,.00 86000,,,
TYPHOID H AGG,,/,,,3711425 EA,111.00,111.00,111.00,0.00,.00 86000,,,
TYPHOID O AGG,,/,,,3711426 EA,111.00,111.00,111.00,0.00,.00 86000,,,
ALLERGEN IGG EACH,,/,,,3711427 EA,57.00,0.00,0.00,0.00,.00 86001,,,
ALLERGEN IGE EACH,,/,,,3711428 EA,79.00,0.00,0.00,0.00,.00 86003,,,
PLT AB HEPARIN INDUCED,,/,,,3711437 EA,275.00,339.00,339.00,0.00,.00 86022,,,
ANA COMPREHENSIVE PANEL,,/,,,3711442 EA,315.00,315.00,315.00,0.00,.00 86038,,,
ASO TITER NEW,,/,,,3711443 EA,99.00,99.00,99.00,0.00,.00 86060,,,
C-REACTIVE PROTEIN HS,,/,,,3711449 EA,473.00,0.00,0.00,0.00,.00 86141,,,
CARDIOLIPIN AB IGA,,/,,,3711454 EA,116.00,164.00,164.00,0.00,.00 86147,,,
CARDIOLIPIN AB IGG,,/,,,3711455 EA,116.00,164.00,164.00,0.00,.00 86147,,,
ANTIPHOSPHOLIPID SYNDROME DIAGNOSTIC,,PAN/,,,3711457 EA,525.00,525.00,525.00,0.00,.00 86146,,,
COLD AGGLUTININ,,/,,,3711463 EA,275.00,275.00,275.00,0.00,.00 86157,,,
COMPLEMENT C6,,/,,,3711472 EA,131.00,131.00,131.00,0.00,.00 86160,,,
COMPLEMENT C7,,/,,,3711473 EA,131.00,131.00,131.00,0.00,.00 86160,,,
COMPLEMENT C8,,/,,,3711474 EA,113.00,0.00,0.00,0.00,.00 86160,,,
COMPLEMENT C9,,/,,,3711475 EA,113.00,0.00,0.00,0.00,.00 86160,,,
COMPLEMENT TOT (CH50),,/,,,3711479 EA,180.00,180.00,180.00,0.00,.00 86162,,,
DNA ANTIBODY SINGLE,,/,,,3711491 EA,111.00,111.00,111.00,0.00,.00 86226,,,
INTERMYOFIBRILLAR AB QL,,/,,,3711515 EA,152.00,152.00,152.00,0.00,.00 86255,,,
MITOCHONDRIAL AB QUAL,,/,,,3711516 EA,152.00,152.00,152.00,0.00,.00 86255,,,
ANTI MYOCARDIAL AB,,/,,,3711517 EA,152.00,152.00,152.00,0.00,.00 86255,,,
NEURONAL NUC AB QUAL,,/,,,3711518 EA,138.00,0.00,0.00,0.00,.00 86255,,,
PURKINJE CELL (YO) AB QL,,/,,,3711520 EA,225.00,0.00,0.00,0.00,.00 86255,,,
RETICULIN AB IGG SCR,,/,,,3711522 EA,88.00,152.00,152.00,0.00,.00 86255,,,
STRIATED MUSC AB SCR,,/,,,3711526 EA,163.00,0.00,0.00,0.00,.00 86255,,,
ADRENAL AB TITER,,/,,,3711527 EA,145.00,145.00,145.00,0.00,.00 86256,,,
ANCA PERINUCLEAR TITER,,/,,,3711530 EA,150.00,0.00,0.00,0.00,.00 86256,,,
PARIETAL AB TITER,,/,,,3711544 EA,145.00,145.00,145.00,0.00,.00 86256,,,
DESCRIPTION,,,NUMBER UNIT,,,I/P,O/P,E/R,S/B,OPEN,CPT,,
BLADDER CANCER,,,/,,3711553 EA,1461.00,0.00,0.00,0.00,.00 88368(4),,,
BLADDER TUMOR AG QL SQN,,,/,,3711554 EA,88.00,149.00,149.00,0.00,.00 86294,,,
CA 15-3,,,/,,3711555 EA,164.00,164.00,164.00,0.00,.00 86300,,,
CA 19-9,,,/,,3711557 EA,150.00,0.00,0.00,0.00,.00 86301,,,
CHROMOGRANIN A QN,,,/,,3711603 EA,200.00,0.00,0.00,0.00,.00 86316,,,
DIPHTHERIA AB QN,,,/,,3711609 EA,75.00,0.00,0.00,0.00,.00 86317,,,
HUMAN GRAN EHRL IGG IFA,,,/,,3711616 EA,115.00,0.00,0.00,0.00,.00 86317,,,
HUMAN GRAN EHRL IGM IFA,,,/,,3711617 EA,75.00,0.00,0.00,0.00,.00 86317,,,
STREP PNEUMO AB QN,,,/,,3711625 EA,79.00,79.00,79.00,0.00,.00 86317,,,
TETANUS AB QN,,,/,,3711626 EA,75.00,0.00,0.00,0.00,.00 86317,,,
IMMUNOELECT CSF,,,/,,3711630 EA,219.00,219.00,219.00,0.00,.00 86325,,,
TEICHOIC ACID AB ID,,,/,,3711631 EA,138.00,0.00,0.00,0.00,.00 86329,,,
ASPERGILLUS FUMIGATUS,,,/,,3711633 EA,36.00,0.00,0.00,0.00,.00 86331,,,
AUREOBASIDIUM PULLULA GD,,,/,,3711634 EA,53.00,53.00,53.00,0.00,.00 86331,,,
MICROPOLYSPORA FAENI GD,,,/,,3711635 EA,53.00,53.00,53.00,0.00,.00 86331,,,
PIGEON SERUM GD,,,/,,3711636 EA,53.00,53.00,53.00,0.00,.00 86331,,,
PM SCLERODERMA AUTOAB,,,/,,3711637 EA,88.00,0.00,0.00,0.00,.00 86331,,,
THERMOACTINOMYCE SACC GD,,,/,,3711640 EA,53.00,53.00,53.00,0.00,.00 86331,,,
THERMOACTINOMYCE VULG GD,,,/,,3711641 EA,53.00,53.00,53.00,0.00,.00 86331,,,
BETA 2 TRANSFERRIN IF,,,/,,3711646 EA,188.00,0.00,0.00,0.00,.00 86334,,,
INSULIN AB,,,/,,3711651 EA,344.00,344.00,344.00,0.00,.00 86337,,,
INTRINSIC FACT AB,,,/,,3711652 EA,349.00,349.00,349.00,0.00,.00 86340,,,
LYMPH TRANSFORM,,,/,,3711655 EA,363.00,0.00,0.00,0.00,.00 86353,,,
T CELLS TOTAL,,,/,,3711659 EA,159.00,159.00,159.00,0.00,.00 86359,,,
LIVER-KIDNEY MICRO AB,,,/,,3711664 EA,113.00,0.00,0.00,0.00,.00 86376,,,
VDRL CSF QUAL,,,/,,3711686 EA,45.00,0.00,0.00,0.00,.00 86592,,,
ASPERGILLUS AB,,,/,,3711692 EA,100.00,100.00,100.00,0.00,.00 86606,,,
ASPERGILLUS FLAVUS AB,,,/,,3711693 EA,100.00,0.00,0.00,0.00,.00 86606,,,
ASPERGILLUS FUMIGATUS AB,,,/,,3711694 EA,100.00,0.00,0.00,0.00,.00 86606,,,
ASPERGILLUS NIGER AB,,,/,,3711695 EA,100.00,0.00,0.00,0.00,.00 86606,,,
PNEUMOCOCCAL AB TYPE 1,,,/,,3711697 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 3,,,/,,3711698 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 4,,,/,,3711699 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 8,,,/,,3711700 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 9,,,/,,3711701 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 12,,,/,,3711703 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 14,,,/,,3711704 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 19,,,/,,3711705 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 23 NEW,,,/,,3711706 EA,38.00,0.00,0.00,0.00,.00 86317,,,
PNEUMOCOCCAL AB TYPE 26,,,/,,3711707 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 51,,,/,,3711708 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 56,,,/,,3711709 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 57,,,/,,3711710 EA,38.00,0.00,0.00,0.00,.00 86609,,,
PNEUMOCOCCAL AB TYPE 68,,,/,,3711711 EA,38.00,0.00,0.00,0.00,.00 86609,,,
